genres,app_name,tags,id
", ', I, n, d, i, e, ', ",Beat Da Beat,"['Indie', 'Bullet Hell', 'Arcade', 'Great Soundtrack', 'Rhythm', 'Pixel Graphics']",368570.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",SECLUSION,"['Indie', 'Action', 'Adventure', 'RPG', '2D']",578740.0
", ', A, c, t, i, o, n, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Emberdoom,"['Action', 'RPG', 'Indie', 'Strategy', 'Casual']",476670.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Aragami - Digital Artbook,"['Adventure', 'Action', 'Indie']",462390.0
", ', A, c, t, i, o, n, ', ",Additional Character Color - BAIKEN,['Action'],631552.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ",Embers of Magic,"['Free to Play', 'Indie', 'Casual', 'Visual Novel', 'Adventure', 'Action', 'Female Protagonist']",526400.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Zombie Office Politics,"['Early Access', 'Indie', 'RPG', 'Zombies', 'Funny', 'Story Rich']",412860.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",The Last One,"['Early Access', 'Survival', 'Action', 'Multiplayer', 'Adventure', 'Indie', 'FPS', 'Shooter', 'Zombies', 'War', 'Co-op', 'First-Person', 'Singleplayer', 'PvP', 'Realistic', 'Open World']",601380.0
", ', C, a, s, u, a, l, ', ",Fitness Dash™,['Casual'],37340.0
", ', A, n, i, m, a, t, i, o, n,  , &, a, m, p, ;,  , M, o, d, e, l, i, n, g, ', ,,  , ', V, i, d, e, o,  , P, r, o, d, u, c, t, i, o, n, ', ",FaceRig support for Intel® RealSense™,"['Animation & Modeling', 'Video Production']",420824.0
", ', A, c, t, i, o, n, ', ,,  , ', R, P, G, ', ",BioShock™ 2 Remastered,"['Action', 'RPG', 'FPS', 'Singleplayer', 'Sci-fi', 'Horror', 'First-Person', 'Adventure', 'Shooter', 'Atmospheric', 'Story Rich', 'Dystopian', 'Multiplayer', 'Steampunk', 'Great Soundtrack', 'Underwater']",409720.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",The Tenth Line - Digital Art Book + Soundtrack,"['RPG', 'Indie']",577030.0
", ', A, n, i, m, a, t, i, o, n,  , &, a, m, p, ;,  , M, o, d, e, l, i, n, g, ', ,,  , ', D, e, s, i, g, n,  , &, a, m, p, ;,  , I, l, l, u, s, t, r, a, t, i, o, n, ', ,,  , ', U, t, i, l, i, t, i, e, s, ', ",Spriter: Dreamworld Adventures Environment Art Pack,"['Design & Illustration', 'Utilities', 'Animation & Modeling']",570320.0
", ', A, c, t, i, o, n, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",EVE Online,"['Space', 'Massively Multiplayer', 'Sci-fi', 'Sandbox', 'MMORPG', 'Open World', 'RPG', 'PvP', 'Multiplayer', 'Strategy', 'Economy', 'Space Sim', 'Free to Play', 'Action', 'Difficult', 'Simulation', 'Tactical', 'Capitalism', 'Atmospheric', 'PvE']",8500.0
", ', A, c, t, i, o, n, ', ",Mortal Kombat Komplete Edition,"['Fighting', 'Gore', 'Action', 'Multiplayer', 'Violent', 'Classic', 'Co-op', 'Arcade', 'Blood', 'Singleplayer', 'Local Co-Op', '2D Fighter', 'Competitive', 'Local Multiplayer', 'Replay Value', '2.5D', 'Remake', ""Beat 'em up"", '2D', 'Controller']",237110.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ",Middle-earth: Shadow of Mordor - Skull Crushers Warband,"['Action', 'Adventure']",318412.0
", ', A, c, t, i, o, n, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Void Wisp,"['Action', 'Indie', 'Casual']",664110.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith - Santana Feat Rob Thomas - Smooth,"['Casual', 'Simulation']",222071.0
", ', S, t, r, a, t, e, g, y, ', ",Nobunaga's Ambition: Souzou - Scenario Dokuganryutatsu,['Strategy'],297894.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', R, a, c, i, n, g, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Block Robot Mini Survival Game,"['Massively Multiplayer', 'Action', 'Racing', 'Adventure', 'Simulation']",656730.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Class 08 InterCity Livery Add-On,['Simulation'],295182.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith® 2014 Edition – Remastered – Steve Miller Band - “Jet Airliner”,"['Casual', 'Simulation']",637794.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, a, c, i, n, g, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Rock of Ages 2: Bigger & Boulder™,"['Strategy', 'Action', 'Indie', 'Racing', 'Multiplayer', 'Comedy', 'Funny', 'Tower Defense', 'Memes']",434460.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith® 2014 – Linkin Park - “Guilty All The Same”,"['Casual', 'Simulation']",295087.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 4,"['Strategy', 'RPG', 'Indie']",450093.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ",Mayan Prophecies: Ship of Spirits Collector's Edition,"['Adventure', 'Casual', 'Hidden Object']",568160.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ",Zenodyne R,"['Action', 'Indie', ""Shoot 'Em Up"", 'Bullet Hell', 'Pixel Graphics', 'Retro']",466820.0
", ', F, r, e, e,  , t, o,  , P, l, a, y, ', ",The Panic Room,"['Free to Play', 'Hidden Object']",436160.0
", ', A, d, v, e, n, t, u, r, e, ', ",Dark Fall: The Journal,"['Adventure', 'Point & Click', 'Horror', 'Atmospheric', 'Mystery', 'First-Person', 'Puzzle', 'Supernatural']",260690.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Big Journey to Home,"['Indie', 'RPG', 'Strategy', 'Puzzle', 'Co-op', 'Great Soundtrack', 'Medieval', 'Singleplayer', 'Level Editor', 'Difficult']",388440.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",LEAVES - The Journey,"['Indie', 'Adventure', 'Puzzle']",569800.0
", ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Sentinels of the Multiverse Demo,"['Strategy', 'Indie']",407960.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Usurper,"['Early Access', 'Action', 'RPG', 'Indie', 'Metroidvania']",603020.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith - Twisted Sister - We're Not Gonna Take It,"['Casual', 'Simulation']",206164.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",DCS: Black Shark 2,"['Simulation', 'Flight']",240280.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Outlast: Whistleblower DLC,"['Horror', 'Atmospheric', 'Action', 'Adventure', 'Indie', 'Gore', 'Survival Horror', 'First-Person', 'Singleplayer', 'Survival', 'Psychological Horror', 'Stealth', 'Nudity', 'Dark', 'Parkour', 'FPS', 'Blood', 'Sexual Content', 'Walking Simulator', 'Great Soundtrack']",273300.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Gold Rush! 2,"['Adventure', 'Indie', 'Strategy']",609100.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Northern Tale 2,"['Casual', 'Strategy', 'Adventure', 'Simulation']",573340.0
", ', A, d, v, e, n, t, u, r, e, ', ",BloodNet,"['Adventure', 'Vampire', 'Cyberpunk', 'Point & Click', 'Horror', 'Classic', 'RPG']",327920.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Blue Tear,"['Casual', 'Indie', 'Hidden Object', 'Puzzle', 'Point & Click', 'Mouse only', 'Magic', 'Atmospheric', 'Singleplayer', 'Mystery', 'Crime', 'Female Protagonist']",563340.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ",Bridge to Another World: Burnt Dreams Collector's Edition,"['Adventure', 'Casual', 'Hidden Object']",622150.0
", ', A, c, t, i, o, n, ', ,,  , ', R, P, G, ', ",Of Orcs And Men,"['RPG', 'Action', 'Fantasy', 'Singleplayer', 'Story Rich', 'Third Person', 'Stealth', 'Adventure', 'Strategy', 'Turn-Based', 'Controller', 'Dark Fantasy', 'Great Soundtrack']",216910.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Livelock: Original Soundtrack,"['Action', 'Adventure', 'Indie']",518370.0
", ', R, a, c, i, n, g, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, p, o, r, t, s, ', ",RC Plane 3 - Canyon Scenario,"['Simulation', 'Racing', 'Sports']",775880.0
", ', A, d, v, e, n, t, u, r, e, ', ",Mata Hari,"['Adventure', 'Point & Click', 'Female Protagonist', 'Puzzle', 'World War I', 'Historical']",18480.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Gaokao.Love.100Days,"['Dating Sim', 'Visual Novel', 'Multiple Endings', 'Casual', 'Romance', 'Simulation', 'Mature', 'Indie', 'Anime', 'Nudity', 'Cute', 'Adventure']",347620.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Fable Rush,"['Casual', 'Indie', 'Match 3']",654490.0
", ', C, a, s, u, a, l, ', ",The UnderGarden,"['Casual', 'Puzzle', 'Relaxing', 'Exploration']",9980.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Athopiu - The Final Rebirth of Hopeless Incarnate,"['Casual', 'RPG', 'Indie', 'Adventure', 'Strategy', 'RPGMaker', 'Fantasy', 'Female Protagonist', 'Character Customization', 'Rogue-like', 'Story Rich', 'JRPG']",654830.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Tabletop Simulator - Cavern Tavern,"['Strategy', 'RPG', 'Indie', 'Casual', 'Simulation']",610691.0
", ', R, P, G, ', ",The Divine Paradox,"['RPG', 'RPGMaker']",495630.0
", ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Welcome to Boon Hill - OST,"['Indie', 'Simulation']",429760.0
", ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ","States, Firms, & Households","['Simulation', 'Strategy', 'Indie']",458820.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Fable Rush OST,"['Indie', 'Casual']",686210.0
", ', S, t, r, a, t, e, g, y, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Gratuitous Space Battles: The Order,"['Strategy', 'Indie', 'Simulation']",41803.0
", ', A, c, t, i, o, n, ', ",Marvel vs. Capcom: Infinite - Nova Prime Costume,['Action'],721114.0
", ', A, c, t, i, o, n, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', R, P, G, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",HIS - [BV P188] Julia Mackin Pack,"['Strategy', 'Action', 'RPG', 'Casual', 'Simulation', 'Free to Play']",369508.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Quinton (Character for Occult preRaise),"['Adventure', 'Strategy', 'Casual', 'Indie', 'RPG']",741313.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - Gauntlet of Spiragos (5E),"['RPG', 'Indie', 'Strategy', 'Utilities', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Software', 'Party-Based RPG']",587150.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Save Home,"['Indie', 'Action', 'Adventure', 'Simulation', 'Strategy']",535260.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ",Assassin’s Creed® IV Black Flag™ - Time saver: Technology Pack,"['Action', 'Adventure']",264750.0
", ', S, t, r, a, t, e, g, y, ', ",688(I) Hunter/Killer,"['Strategy', 'Simulation', 'Naval']",2900.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Stable Orbit,"['Simulation', 'Space']",481190.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Sierra Ops Demo,"['Simulation', 'Strategy', 'Indie', 'Casual', 'Visual Novel', 'Singleplayer', 'Anime']",379030.0
", ', S, t, r, a, t, e, g, y, ', ",Order of War™,"['Strategy', 'World War II', 'RTS']",34600.0
", ', A, c, t, i, o, n, ', ",Hot Summer Costume Set,['Action'],403063.0
", ', D, e, s, i, g, n,  , &, a, m, p, ;,  , I, l, l, u, s, t, r, a, t, i, o, n, ', ,,  , ', W, e, b,  , P, u, b, l, i, s, h, i, n, g, ', ",RPG Maker VX Ace - Time Fantasy: Monsters,"['Design & Illustration', 'Web Publishing']",462081.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Power of Love,"['Casual', 'Indie', 'Strategy', 'Puzzle']",368710.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, a, c, i, n, g, ', ",Rotatorix,"['Indie', 'Casual', 'Racing']",716130.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ",Watch_Dogs - Access Granted Pack,"['Action', 'Adventure', 'Hacking']",293059.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ",Myths of the World: Stolen Spring Collector's Edition,"['Adventure', 'Casual', 'Hidden Object']",638260.0
", ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Train Valley Demo,"['Strategy', 'Indie', 'Simulation']",380930.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Between Me and The Night,"['Indie', 'Adventure', 'Action', 'Atmospheric', 'Point & Click', 'Horror', '2D', 'Surreal']",285070.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",interLOGIC,"['Casual', 'Indie', 'Puzzle', 'Retro', 'Singleplayer', 'Voxel', 'Relaxing']",563150.0
", ', A, c, t, i, o, n, ', ",ARSLAN - Scenario Set 3,['Action'],427679.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Train Simulator: LNWR G2 Super D Steam Loco Add-On,['Simulation'],448186.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Relaxation balls,"['Indie', 'Casual', 'Simulation', 'Action', 'Adventure', 'Atmospheric']",543360.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Sandmason Demo,"['Adventure', 'Indie', 'Action']",361070.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith® 2014 – Stone Temple Pilots - “Interstate Love Song”,"['Casual', 'Simulation']",390413.0
", ', A, d, v, e, n, t, u, r, e, ', ",Tayutama2 -you're the only one- CHI ver.,"['Anime', 'Dating Sim', 'Sexual Content', 'Visual Novel', 'Nudity', 'Cute', 'Adventure', 'Story Rich']",552280.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Arctic Trucker Simulator,"['Simulation', 'Casual']",273890.0
", ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Dream Factory,"['Early Access', 'Simulation', 'Indie', 'Strategy']",408440.0
", ', A, d, v, e, n, t, u, r, e, ', ",Splat the Blob,"['Adventure', '3D Platformer']",701900.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', R, P, G, ', ",Block Legend DX,"['Adventure', 'RPG', 'Puzzle', 'Match 3']",345640.0
", ', R, P, G, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Jagged Alliance - Back in Action: Point Blank DLC,"['Simulation', 'Strategy', 'RPG']",203345.0
", ', R, P, G, ', ",Faery - Legends of Avalon,"['RPG', 'Fantasy', 'Turn-Based', 'Adventure', 'Singleplayer', 'Character Customization', 'Female Protagonist']",303790.0
", ', R, P, G, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Dungeons 2,"['Strategy', 'RPG', 'Management', 'Fantasy', 'Dungeon Crawler', 'Simulation', 'Comedy', 'RTS', 'Villain Protagonist', 'Multiplayer', 'Singleplayer', 'Competitive', 'Funny', 'Top-Down']",262280.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith® 2014 Edition – Remastered – Variety Song Pack XI,"['Casual', 'Simulation']",637724.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Vertex Dispenser,"['Strategy', 'Action', 'Indie']",102400.0
", ', A, c, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Nuclear Dawn,"['Strategy', 'FPS', 'Action', 'Multiplayer', 'RTS', 'Post-apocalyptic', 'Sci-fi', 'Shooter', 'Tactical', 'First-Person', 'Co-op']",17710.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Puzzle Box - Level Pack DLC #1,"['Strategy', 'Action', 'Adventure', 'Indie', 'Casual', 'Platformer', 'Puzzle', 'Great Soundtrack', 'Arcade', 'Sandbox', '2D', 'Funny', 'Atmospheric', 'Singleplayer', 'Stylized', 'Retro', 'Anime', 'Action-Adventure', 'Puzzle-Platformer', 'Pixel Graphics']",500860.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Button Frenzy,"['Indie', 'Casual', 'Score Attack', 'Arcade']",454630.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', R, P, G, ', ",Portal Knights,"['Adventure', 'Sandbox', 'Multiplayer', 'Open World', 'Building', 'RPG', 'Crafting', 'Survival', 'Action', 'Co-op', 'Exploration', 'Singleplayer', 'Fantasy', 'Voxel', 'Casual', 'MMORPG', 'Cute', 'Dungeon Crawler', 'Great Soundtrack', 'Third Person']",374040.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Stick 'Em Up 2 Demo,"['Action', 'Adventure', 'Indie']",320290.0
", ', R, P, G, ', ",Atelier Firis - Costume: Verdant Feuilles / ドロッセル衣装『新緑のフォイユ』,['RPG'],573544.0
", ', S, t, r, a, t, e, g, y, ', ",Nobunaga's Ambition: Souzou WPK - 10 New Face CG Set,['Strategy'],386820.0
", ', C, a, s, u, a, l, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ",Hide and Seek - Gearhead,"['Free to Play', 'Indie', 'Casual']",693633.0
", ', A, n, i, m, a, t, i, o, n,  , &, a, m, p, ;,  , M, o, d, e, l, i, n, g, ', ,,  , ', D, e, s, i, g, n,  , &, a, m, p, ;,  , I, l, l, u, s, t, r, a, t, i, o, n, ', ,,  , ', E, d, u, c, a, t, i, o, n, ', ,,  , ', U, t, i, l, i, t, i, e, s, ', ,,  , ', W, e, b,  , P, u, b, l, i, s, h, i, n, g, ', ",Construct 2,"['Game Development', 'Education', 'Animation & Modeling', 'Web Publishing', 'Utilities', 'Design & Illustration', 'Free to Play', 'Software', 'GameMaker']",227240.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",Legend of Dungeon Original Soundtrack,"['Action', 'RPG', 'Indie']",255240.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Void Source,"['Early Access', 'Action', 'Indie', 'Side Scroller', 'Singleplayer', 'Retro', ""Shoot 'Em Up"", 'Arcade', '2D', 'Atmospheric', 'Sci-fi', 'Level Editor', 'Great Soundtrack', 'Bullet Hell', 'GameMaker', 'Fast-Paced', 'Shooter', 'On-Rails Shooter', 'Arena Shooter']",611770.0
", ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, p, o, r, t, s, ', ",Football Manager Touch 2018 - All Job Applications,"['Simulation', 'Sports']",711731.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - Secret of Marseille (Call of Cthulhu),"['Strategy', 'RPG', 'Indie']",607450.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - Mini-Dungeon #029: Heart of the Sacred Dawn (PFRPG),"['Strategy', 'RPG', 'Indie']",611270.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ",Jack's Gang,"['Action', 'Indie']",607270.0
", ', A, c, t, i, o, n, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Slash it 2 - Electronic Music Pack,"['Action', 'Indie', 'Casual']",586490.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Train Simulator: BR Class 150/1 DMU Add-On,['Simulation'],448184.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",A Study in Steampunk: Choice by Gaslight,"['Indie', 'RPG', 'Steampunk', 'Choose Your Own Adventure', 'Text-Based', 'Interactive Fiction']",421630.0
", ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', R, P, G, ', ",RIFT Starter Pack,"['RPG', 'Massively Multiplayer', 'Free to Play']",602450.0
", ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Space Hulk - Harbinger of Torment Campaign,"['Strategy', 'Indie']",274431.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",US Diesel Locomotives - Set 2,['Simulation'],275170.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Train Simulator: Somerset & Dorset Railway Route Add-On,['Simulation'],208302.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Armed and Gelatinous,"['Action', 'Indie', 'Strategy', '4 Player Local', 'Local Multiplayer']",446510.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Scary House,"['Adventure', 'Indie', 'Casual', 'Horror']",768430.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ",Watch_Dogs® 2 - Supreme Pack,"['Action', 'Adventure']",558391.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",The Interview,"['Indie', 'Adventure', 'Psychological Horror', 'Horror']",348380.0
", ', I, n, d, i, e, ', ,,  , ', C, a, s, u, a, l, ', ",Rhythm Zone Revolution Visualizer DLC,"['Indie', 'Casual']",38921.0
", ', I, n, d, i, e, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', R, P, G, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Islet Online,"['Early Access', 'Massively Multiplayer', 'Indie', 'Sandbox', 'RPG', 'Multiplayer', 'Anime']",428180.0
